model,date,next_date,ticker,prediction,target_abs_return,target_rel_return,selected
factor_score,2003-01-31,2003-02-28,AFG,0.7289988112307882,0.0,0.1030231971785697,True
factor_score,2003-01-31,2003-02-28,EQNR,0.5145899662965574,0.0280374692520264,0.1310606664305962,True
factor_score,2003-01-31,2003-02-28,VEI,0.48530934257325953,-0.1134020883402809,-0.0103788911617112,True
factor_score,2003-01-31,2003-02-28,KOG,0.38824636238366955,-0.1573035939633976,-0.0542803967848279,True
factor_score,2003-01-31,2003-02-28,ORK,0.28240017513866106,-0.0867581609870496,0.01626503619152,True
factor_score,2003-01-31,2003-02-28,TOM,0.07766601160443651,-0.190476275262555,-0.0874530780839853,False
factor_score,2003-01-31,2003-02-28,ATEA,-0.36361386508391735,-0.028697486495182,0.0743257106833877,False
factor_score,2003-02-28,2003-03-31,AFG,0.8488900382264812,0.0333331706219584,0.0287582151230699,True
factor_score,2003-02-28,2003-03-31,EQNR,0.5057799028227121,0.0272728087162288,0.0226978532173404,True
factor_score,2003-02-28,2003-03-31,VEI,0.42680834833710835,-0.0232557615420954,-0.0278307170409838,True
factor_score,2003-02-28,2003-03-31,KOG,0.33051447159086933,0.0666666043869945,0.0620916488881061,True
factor_score,2003-02-28,2003-03-31,ORK,0.2746198908631625,0.0800001670927086,0.0754252115938202,True
factor_score,2003-02-28,2003-03-31,TOM,-0.11737910999687046,0.0830451459805452,0.0784701904816568,False
factor_score,2003-02-28,2003-03-31,ATEA,-0.3158994617682483,-0.3295454967137262,-0.3341204522126146,False
factor_score,2003-03-31,2003-04-30,AFG,0.7406379688467961,0.0322582556877868,-0.1794653924356213,True
factor_score,2003-03-31,2003-04-30,VEI,0.6424163371005166,0.0952383369603759,-0.1164853111630322,True
factor_score,2003-03-31,2003-04-30,FRO,0.5943928442797646,-0.0512823488370184,-0.2630059969604266,True
factor_score,2003-03-31,2003-04-30,EQNR,0.47747587782169854,-0.0176994116622302,-0.2294230597856384,True
factor_score,2003-03-31,2003-04-30,ORK,0.12267716821389078,0.1296293248316646,-0.0820943232917435,True
factor_score,2003-03-31,2003-04-30,TOM,-0.11379578647154816,0.0649656853210971,-0.146757962802311,False
factor_score,2003-03-31,2003-04-30,ATEA,-0.28700376969104374,0.3559322167911978,0.1442085686677895,False
factor_score,2003-04-30,2003-05-30,AFG,0.7611596981950037,-0.0020161325550366,-0.0703807301224759,True
factor_score,2003-04-30,2003-05-30,VEI,0.5766102437981692,-0.0117651300568101,-0.0801297276242494,True
factor_score,2003-04-30,2003-05-30,FRO,0.5344354911102173,0.3267605865277323,0.258395988960293,True
factor_score,2003-04-30,2003-05-30,EQNR,0.49121658625958536,0.0940469710192812,0.025682373451842,True
factor_score,2003-04-30,2003-05-30,ORK,0.19495544917928503,0.0286678842619136,-0.0396967133055255,True
factor_score,2003-04-30,2003-05-30,TOM,-0.0774846624632507,0.0060422643864468,-0.0623223331809924,False
factor_score,2003-04-30,2003-05-30,ATEA,-0.6520993599955953,-0.0249999173903436,-0.0933645149577829,False
factor_score,2003-05-30,2003-06-30,AFG,0.982177444159579,0.0033334100362805,0.00906304443511,True
factor_score,2003-05-30,2003-06-30,VEI,0.5120614823683421,0.2142859187635615,0.220015553162391,True
factor_score,2003-05-30,2003-06-30,FRO,0.45117843683374786,0.072022171927945,0.0777518063267745,True
factor_score,2003-05-30,2003-06-30,EQNR,0.35278621148107847,0.0512817429310457,0.0570113773298751,True
factor_score,2003-05-30,2003-06-30,ORK,0.1747414662110436,0.0245903334414541,0.0303199678402836,True
factor_score,2003-05-30,2003-06-30,TOM,-0.1355780026349271,-0.0690690967534098,-0.0633394623545803,False
factor_score,2003-05-30,2003-06-30,ATEA,-0.4913074344859562,-0.1487182022625124,-0.1429885678636829,False
factor_score,2003-06-30,2003-07-31,AFG,0.4784544528411986,-0.0033223353303464,-0.1629026787410125,True
factor_score,2003-06-30,2003-07-31,VEI,0.38494699846012387,0.0490198330703122,-0.1105605103403539,True
factor_score,2003-06-30,2003-07-31,EQNR,0.13004902801351778,0.0609755632557984,-0.0986047801548677,True
factor_score,2003-06-30,2003-07-31,KOG,0.014414699394769033,0.1392408056925655,-0.0203395377181005,True
factor_score,2003-06-30,2003-07-31,ATEA,-0.01519449852608247,0.2981932895418142,0.138612946131148,True
factor_score,2003-06-30,2003-07-31,ORK,-0.02779551101988416,0.0399999004647466,-0.1195804429459194,False
factor_score,2003-06-30,2003-07-31,TOM,-0.3218404202260278,0.1935484020242202,0.033968058613554,False
factor_score,2003-07-31,2003-08-29,VEI,0.46174294749997324,-0.0093460839688217,-0.0806551928428154,True
factor_score,2003-07-31,2003-08-29,AFG,0.3058087579059935,0.3099995464521388,0.238690437578145,True
factor_score,2003-07-31,2003-08-29,EQNR,0.07600924427930017,0.0344831545828261,-0.0368259542911675,True
factor_score,2003-07-31,2003-08-29,KOG,-0.06216995241686385,0.0138889455814248,-0.0574201632925688,True
factor_score,2003-07-31,2003-08-29,ORK,-0.07569849513984757,0.0980767947518543,0.0267676858778606,True
factor_score,2003-07-31,2003-08-29,ATEA,-0.11688252656827292,0.1832943214085314,0.1119852125345377,False
factor_score,2003-07-31,2003-08-29,TOM,-0.3236556265204956,0.1837839145573683,0.1124748056833746,False
factor_score,2003-08-29,2003-09-30,VEI,0.45105322637010575,-0.0377357743794415,0.0334010464113869,True
factor_score,2003-08-29,2003-09-30,AFG,0.17591620080948392,-0.0585238216130168,0.0126129991778116,True
factor_score,2003-08-29,2003-09-30,TOM,-0.06532119155899131,-0.1735159126423916,-0.1023790918515631,True
factor_score,2003-08-29,2003-09-30,EQNR,-0.11076404474545068,-0.062963690104925,0.0081731306859034,True
factor_score,2003-08-29,2003-09-30,ATEA,-0.11487172409008355,-0.1647057971594473,-0.0935689763686188,True
factor_score,2003-08-29,2003-09-30,ORK,-0.12050821254054761,-0.0297723341230076,0.0413644866678208,False
factor_score,2003-08-29,2003-09-30,KOG,-0.17480339608084636,-0.0246576565218953,0.0464791642689331,False
factor_score,2003-09-30,2003-10-31,VEI,0.3656012794837164,0.0588237595565637,-0.038263349635788,True
factor_score,2003-09-30,2003-10-31,AFG,0.253495584452839,0.067567362941932,-0.0295197462504197,True
factor_score,2003-09-30,2003-10-31,ORK,-0.11304487232509411,0.070397351315627,-0.0266897578767246,True
factor_score,2003-09-30,2003-10-31,TOM,-0.11944777350965753,0.1243093167314939,0.0272222075391422,True
factor_score,2003-09-30,2003-10-31,KOG,-0.16448552093726304,0.1741573895031207,0.077070280310769,True
factor_score,2003-09-30,2003-10-31,ATEA,-0.5094557600961364,0.0892015467557425,-0.0078855624366091,False
factor_score,2003-10-31,2003-11-28,VEI,0.39344162016367884,-0.0277778804194946,-0.056335275624725,True
factor_score,2003-10-31,2003-11-28,AFG,0.2517171595034673,-0.0632909596971326,-0.0918483549023629,True
factor_score,2003-10-31,2003-11-28,ORK,0.013213565040053624,0.0219221871459043,-0.0066352080593259,True
factor_score,2003-10-31,2003-11-28,KOG,-0.03676032048602907,-0.0239235425348436,-0.0524809377400739,True
factor_score,2003-10-31,2003-11-28,TOM,-0.19767436386469925,-0.0491401400704941,-0.0776975352757244,True
factor_score,2003-10-31,2003-11-28,ATEA,-0.6885452549554606,0.0560345827922021,0.0274771875869718,False
factor_score,2003-11-28,2003-12-31,AFG,0.44104523818644836,0.0405407287230445,-0.0395595825360284,True
factor_score,2003-11-28,2003-12-31,VEI,0.32142087960768273,0.1142858562890138,0.0341855450299408,True
factor_score,2003-11-28,2003-12-31,ORK,-0.08690902094424802,-0.0165013847726677,-0.0966016960317407,True
factor_score,2003-11-28,2003-12-31,KOG,-0.10600263271706828,0.039215726629062,-0.0408845846300109,True
factor_score,2003-11-28,2003-12-31,TOM,-0.2073163531386028,0.0361756697908968,-0.0439246414681761,True
factor_score,2003-11-28,2003-12-31,ATEA,-0.6374599053416085,0.1469392253025438,0.0668389140434708,False
factor_score,2003-12-31,2004-01-30,AFG,0.17731821278424567,0.020778655155077,-0.0559569507490487,True
factor_score,2003-12-31,2004-01-30,TEL,0.13665037710501704,0.1356319921350017,0.058896386230876,True
factor_score,2003-12-31,2004-01-30,KOG,0.049279798041430976,0.0235849042591378,-0.0531507016449879,True
factor_score,2003-12-31,2004-01-30,ORK,0.020155151050899715,0.0268455465154835,-0.0498900593886422,True
factor_score,2003-12-31,2004-01-30,VEI,0.004765145314995492,0.0598289006105969,-0.0169067052935287,True
factor_score,2003-12-31,2004-01-30,TOM,-0.07287274996480078,0.1172070542695726,0.0404714483654469,False
factor_score,2003-12-31,2004-01-30,ATEA,-0.2713765217169713,0.192170466733234,0.1154348608291082,False
factor_score,2003-12-31,2004-01-30,MOWI,-1.673742018664632,0.250000245566421,0.1732646396622952,False
factor_score,2004-01-30,2004-02-27,TEL,0.19025045902523016,-0.020242946714607,-0.1150875595333714,True
factor_score,2004-01-30,2004-02-27,AFG,0.0886355185033843,0.0483462941968904,-0.0464983186218739,True
factor_score,2004-01-30,2004-02-27,VEI,0.004703006301020633,0.1290323938246973,0.0341877810059329,True
factor_score,2004-01-30,2004-02-27,ORK,0.0007827220328183284,0.307189628852575,0.2123450160338106,True
factor_score,2004-01-30,2004-02-27,TOM,-0.011517552197285546,0.0245534745087672,-0.0702911383099971,True
factor_score,2004-01-30,2004-02-27,KOG,-0.014759675177712615,0.0414745745790676,-0.0533700382396967,False
factor_score,2004-01-30,2004-02-27,ATEA,-0.2505268124487615,0.0447760345341186,-0.0500685782846457,False
factor_score,2004-01-30,2004-02-27,MOWI,-1.7278975505324783,0.0,-0.0948446128187644,False
factor_score,2004-02-27,2004-03-31,TEL,0.24610069360696935,-0.0165290663599366,0.0404330443226721,True
factor_score,2004-02-27,2004-03-31,ORK,0.051842115871093726,-0.0150000142563511,0.0419620964262576,True
factor_score,2004-02-27,2004-03-31,VEI,0.04525659730979899,0.0,0.0569621106826087,True
factor_score,2004-02-27,2004-03-31,KOG,-0.028373292399035493,-0.0929205229049333,-0.0359584122223245,True
factor_score,2004-02-27,2004-03-31,AFG,-0.04261650095203872,-0.012135778074129,0.0448263326084797,True
factor_score,2004-02-27,2004-03-31,TOM,-0.04372255615006011,-0.2418300996768531,-0.1848679889942443,False
factor_score,2004-02-27,2004-03-31,ATEA,-0.2394199782648288,-0.2414285036747558,-0.1844663929921471,False
factor_score,2004-02-27,2004-03-31,MOWI,-1.7505753144973246,0.0,0.0569621106826087,False
factor_score,2004-03-31,2004-04-30,TEL,0.20211276631074995,-0.0525209837446795,0.0208134203738222,True
factor_score,2004-03-31,2004-04-30,ORK,0.1302528081351665,-0.0144568744604254,0.0588775296580763,True
factor_score,2004-03-31,2004-04-30,VEI,0.08839880115604103,-0.0297080583690304,0.0436263457494712,True
factor_score,2004-03-31,2004-04-30,ATEA,-0.02091105599355843,0.0150660555192589,0.0884004596377607,True
factor_score,2004-03-31,2004-04-30,KOG,-0.06297079445543009,-0.1902437058768293,-0.1169093017583276,True
factor_score,2004-03-31,2004-04-30,AFG,-0.08903126932494611,-0.027027218033099,0.0463071860854026,False
factor_score,2004-03-31,2004-04-30,TOM,-0.17462610162066558,-0.1992948059875534,-0.1259604018690517,False
factor_score,2004-03-31,2004-04-30,MOWI,-1.6326622796766332,-0.4000000687585844,-0.3266656646400827,False
factor_score,2004-04-30,2004-05-31,VEI,0.2535895973228112,-0.0155039612236754,-0.0776602098568498,True
factor_score,2004-04-30,2004-05-31,ORK,0.24569873262159508,0.0240964005549975,-0.0380598480781768,True
factor_score,2004-04-30,2004-05-31,TEL,0.17383411528613468,0.0922249689483121,0.0300687203151377,True
factor_score,2004-04-30,2004-05-31,AFG,-0.014093374336690844,0.0366827611928748,-0.0254734874402994,True
factor_score,2004-04-30,2004-05-31,ATEA,-0.07612516393558924,-0.0667904323902688,-0.1289466810234431,True
factor_score,2004-04-30,2004-05-31,KOG,-0.13141677910177552,0.0652900854550291,0.0031338368218547,False
factor_score,2004-04-30,2004-05-31,TOM,-0.28054487795476213,-0.0217392826430053,-0.0838955312761797,False
factor_score,2004-04-30,2004-05-31,MOWI,-1.6546447562206168,0.3333332241927107,0.2711769755595364,False
factor_score,2004-05-31,2004-06-30,ORK,0.32743532896673766,0.020588378185038,-0.0490969274951648,True
factor_score,2004-05-31,2004-06-30,VEI,0.281791426540775,0.0472442818572129,-0.0224410238229899,True
factor_score,2004-05-31,2004-06-30,TEL,0.20507996290725256,0.0,-0.0696853056802029,True
factor_score,2004-05-31,2004-06-30,AFG,0.1172697943775447,0.0149996786140009,-0.0546856270662019,True
factor_score,2004-05-31,2004-06-30,ATEA,-0.13013446482528185,0.0357852954919839,-0.0339000101882189,True
factor_score,2004-05-31,2004-06-30,KOG,-0.19325055932549623,-0.0632187141867102,-0.1329040198669131,False
factor_score,2004-05-31,2004-06-30,TOM,-0.37799489821439963,0.2111112537867219,0.141425948106519,False
factor_score,2004-05-31,2004-06-30,MOWI,-1.6041537133272925,-0.2499999386083947,-0.3196852442885977,False
factor_score,2004-06-30,2004-07-30,ORK,0.30394321974850774,-0.0288182018301123,-0.0669522719403965,True
factor_score,2004-06-30,2004-07-30,VEI,0.2757534158200658,0.1466166764911058,0.1084826063808215,True
factor_score,2004-06-30,2004-07-30,TEL,0.1658665236408934,-0.0103736809284565,-0.0485077510387408,True
factor_score,2004-06-30,2004-07-30,AFG,-0.14950914468480234,0.1083747576980047,0.0702406875877204,True
factor_score,2004-06-30,2004-07-30,TOM,-0.36427925280083606,-0.2110091822849287,-0.249143252395213,True
factor_score,2004-06-30,2004-07-30,KOG,-0.4969919933939923,0.0306750429267488,-0.0074590271835354,False
factor_score,2004-06-30,2004-07-30,ATEA,-0.5102957420722534,-0.1861804792654884,-0.2243145493757727,False
factor_score,2004-06-30,2004-07-30,MOWI,-0.9806086505716497,0.3333332241927107,0.2951991540824264,False
factor_score,2004-07-30,2004-08-31,VEI,0.2872668771418327,0.0032785784250131,0.0022066038769028,True
factor_score,2004-07-30,2004-08-31,ORK,0.25339430098782173,0.032640825184051,0.0315688506359408,True
factor_score,2004-07-30,2004-08-31,TEL,0.07609031294794381,0.0440253563502706,0.0429533818021603,True
factor_score,2004-07-30,2004-08-31,AFG,-0.12236469811628517,0.0,-0.0010719745481102,True
factor_score,2004-07-30,2004-08-31,TOM,-0.2707990195599743,-0.0077522129274484,-0.0088241874755587,True
factor_score,2004-07-30,2004-08-31,KOG,-0.4805746095169055,0.0535713923452225,0.0524994177971122,False
factor_score,2004-07-30,2004-08-31,ATEA,-0.661664622592048,-0.0448112052814441,-0.0458831798295543,False
factor_score,2004-07-30,2004-08-31,MOWI,-0.7570208427426134,-0.2577606356044789,-0.2588326101525892,False
factor_score,2004-08-31,2004-09-30,VEI,0.3429827796094179,0.0392155804217744,-0.0266195903704479,True
factor_score,2004-08-31,2004-09-30,ORK,0.2031873695267634,0.0689657104903709,0.0031305396981485,True
factor_score,2004-08-31,2004-09-30,TEL,0.13685383131162335,0.0291162193456202,-0.036718951446602,True
factor_score,2004-08-31,2004-09-30,AFG,-0.1055463358189185,0.0399999003517259,-0.0258352704404963,True
factor_score,2004-08-31,2004-09-30,TOM,-0.3203794671088575,-0.0078123352217361,-0.0736475060139585,True
factor_score,2004-08-31,2004-09-30,KOG,-0.43881290912401755,-0.0169489666169377,-0.0827841374091601,False
factor_score,2004-08-31,2004-09-30,ATEA,-0.8021300036920077,0.0172838837812083,-0.0485512870110139,False
factor_score,2004-08-31,2004-09-30,MOWI,-0.8559080465999473,-0.170212887384719,-0.2360480581769414,False
factor_score,2004-09-30,2004-10-29,VEI,0.319957660852358,0.0566038404654516,0.0918543478012615,True
factor_score,2004-09-30,2004-10-29,AFG,0.1988534838756938,-0.0170939298593978,0.0181565774764121,True
factor_score,2004-09-30,2004-10-29,ORK,0.03297235819987048,-0.0241940685529853,0.0110564387828246,True
factor_score,2004-09-30,2004-10-29,TEL,-0.04090382962606712,-0.0097556895251016,0.0254948178107083,True
factor_score,2004-09-30,2004-10-29,TOM,-0.4138620715283577,0.1062991905742956,0.1415496979101055,True
factor_score,2004-09-30,2004-10-29,KOG,-0.5037932506714418,0.0086203560394486,0.0438708633752586,False
factor_score,2004-09-30,2004-10-29,ATEA,-0.7670412389673635,-0.2208739375623818,-0.1856234302265718,False
factor_score,2004-09-30,2004-10-29,MOWI,-0.8258877880666906,-0.2923078065537536,-0.2570572992179437,False
factor_score,2004-10-29,2004-11-30,VEI,0.3023703625686215,0.0833335550570177,-0.0089808461076229,True
factor_score,2004-10-29,2004-11-30,AFG,0.23443535114124567,0.2010868396216469,0.1087724384570062,True
factor_score,2004-10-29,2004-11-30,ORK,0.01656642034763551,0.0413226275546918,-0.0509917736099488,True
factor_score,2004-10-29,2004-11-30,TEL,-0.07672832305634604,0.0640391572012268,-0.0282752439634138,True
factor_score,2004-10-29,2004-11-30,TOM,-0.3404268432835553,0.1708188216914212,0.0785044205267805,True
factor_score,2004-10-29,2004-11-30,KOG,-0.426790773156302,-0.0028486973776895,-0.0951630985423302,False
factor_score,2004-10-29,2004-11-30,ATEA,-0.7932381895486788,-0.002829892368537,-0.0951442935331777,False
factor_score,2004-10-29,2004-11-30,MOWI,-0.8492597049023063,-0.0869564696862214,-0.1792708708508621,False
factor_score,2004-11-30,2004-12-31,VEI,0.4503740426143428,0.1098900441773154,0.038603012729544,True
factor_score,2004-11-30,2004-12-31,AFG,0.2633800819645319,0.0135747017491361,-0.0577123296986352,True
factor_score,2004-11-30,2004-12-31,ORK,0.11917779340463133,0.0529099172441203,-0.018377114203651,True
